year,round_number,race_name,track_name,session_type,time,air_temp,track_temp,humidity,pressure,rainfall,wind_speed,wind_direction,source,created_at
2025,10,Canada,Canadian Grand Prix,R,0 days 01:20:34.629000,23.7,50.0,29.0,1019.0,False,1.9,326,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:21:34.630000,23.8,50.2,28.0,1019.0,False,0.8,32,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:22:34.630000,23.8,49.9,27.0,1019.0,False,1.3,31,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:23:34.631000,23.8,49.7,28.0,1019.0,False,1.1,324,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:24:34.648000,23.9,49.7,27.0,1019.0,False,0.5,0,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:25:34.666000,24.0,49.4,29.0,1018.9,False,0.8,151,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:26:34.645000,24.0,49.4,29.0,1018.9,False,0.8,151,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:27:34.645000,24.0,49.4,28.0,1018.9,False,1.1,0,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:28:34.646000,23.9,49.6,30.0,1018.9,False,1.1,0,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:29:34.643000,24.0,49.6,29.0,1019.1,False,0.9,166,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:30:34.641000,24.1,49.7,30.0,1019.1,False,2.0,230,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:31:34.641000,24.1,49.9,29.0,1019.0,False,0.7,10,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:32:34.642000,24.3,49.8,29.0,1019.0,False,0.7,27,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:33:34.651000,24.3,49.9,29.0,1018.9,False,0.8,197,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:34:34.655000,24.4,50.0,28.0,1018.9,False,0.8,123,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:35:34.674000,24.4,49.8,29.0,1019.1,False,0.7,327,fastf1,2026-06-30T22:41:36.190248+00:00
2025,10,Canada,Canadian Grand Prix,R,0 days 01:36:34.691000,24.5,49.6,29.0,1018.9,False,0.8,335,fastf1,2026-06-30T22:41:36.190248+00:00
