year,round_number,race_name,track_name,session_type,time,air_temp,track_temp,humidity,pressure,rainfall,wind_speed,wind_direction,source,created_at
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:52:15.685000,22.1,31.6,58.0,987.0,False,2.4,225,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:53:15.699000,22.2,31.9,57.0,987.0,False,1.0,204,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:54:15.698000,22.2,31.9,56.0,987.1,False,1.1,307,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:55:15.700000,22.2,31.6,56.0,987.0,False,1.5,259,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:56:15.697000,22.2,31.6,56.0,987.0,False,1.1,208,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:57:15.692000,22.3,31.6,56.0,987.1,False,1.6,198,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:58:15.704000,22.2,31.6,56.0,987.0,False,1.2,281,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 01:59:15.737000,22.2,31.5,56.0,987.1,False,2.0,242,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:00:15.703000,22.2,31.3,55.0,987.1,False,1.7,293,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:01:15.700000,22.1,31.2,55.0,987.0,False,1.8,268,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:02:15.759000,22.1,31.0,56.0,987.1,False,3.0,258,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:03:15.694000,22.1,30.9,56.0,987.1,False,2.1,266,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:04:15.710000,22.1,31.2,56.0,987.0,False,1.4,274,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:05:15.720000,22.0,31.1,56.0,987.0,False,1.8,289,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:06:15.704000,22.0,31.3,56.0,987.1,False,1.2,259,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:07:15.711000,22.0,31.3,56.0,987.1,False,1.2,199,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:08:15.711000,22.0,31.0,56.0,987.2,False,0.9,166,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:09:15.703000,22.0,31.0,56.0,987.1,False,1.1,260,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:10:15.721000,22.0,30.7,56.0,987.1,False,2.2,213,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:11:15.706000,22.0,30.8,56.0,987.2,False,1.2,284,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:12:15.706000,22.0,31.0,56.0,987.2,False,0.8,204,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:13:15.713000,22.0,30.9,55.0,987.3,False,2.0,277,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:14:15.731000,22.0,30.7,57.0,987.3,False,2.6,254,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:15:15.708000,22.0,30.7,56.0,987.3,False,1.3,293,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:16:15.712000,22.0,30.7,57.0,987.3,False,1.1,252,fastf1,2026-06-30T00:50:51.585913+00:00
2025,14,Hungary,Hungarian Grand Prix,R,0 days 02:17:15.713000,22.0,30.8,56.0,987.2,False,1.0,271,fastf1,2026-06-30T00:50:51.585913+00:00
